"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","diffexpressed","delabel"
2.05693380958377e-24,0.42400024755172,0.778,0.7,6.64060511086024e-20,"heterozygous","Pla2g7","UP","Pla2g7"
2.9677608226965e-24,-0.434751587025329,0.381,0.535,9.58111903999337e-20,"heterozygous","Fam214a","DOWN","Fam214a"
4.47795527250742e-24,0.488713252952174,0.407,0.277,1.4456630801763e-19,"heterozygous","Arntl","UP","Arntl"
8.35716014863087e-24,0.1714911472225,0.983,0.989,2.69802558238399e-19,"heterozygous","Nrxn1","UP","Nrxn1"
2.20182919186029e-23,-0.539620892493803,0.233,0.368,7.10838536300177e-19,"heterozygous","Galnt18","DOWN","Galnt18"
2.41717476354821e-23,-0.337986189246691,0.544,0.702,7.80360700663903e-19,"heterozygous","Kcnip4","DOWN","Kcnip4"
7.76181015403363e-23,-0.486101362905581,0.775,0.843,2.50582279012822e-18,"heterozygous","Rmst","DOWN","Rmst"
2.92866811778589e-22,0.651136785201251,0.197,0.089,9.45491215145996e-18,"heterozygous","Gm29260","UP","Gm29260"
3.14834399115181e-22,-0.401720574741505,0.508,0.635,1.01641137410345e-17,"heterozygous","Gjb6","DOWN","Gjb6"
8.46141211967664e-22,-0.335116290889073,0.524,0.66,2.7316822887164e-17,"heterozygous","Nt5c2","DOWN","Nt5c2"
2.50743846910361e-21,0.24336202357478,0.954,0.95,8.09501435365409e-17,"heterozygous","Gm3764","UP","Gm3764"
1.22298489490095e-20,-0.266851945051098,0.918,0.944,3.94828443469821e-16,"heterozygous","Cadm1","DOWN","Cadm1"
1.81312165252073e-20,-0.412468163662103,0.247,0.375,5.85348194299791e-16,"heterozygous","Slc10a7","DOWN","Slc10a7"
1.96822881920392e-20,-0.343724142686316,0.106,0.214,6.35422991991794e-16,"heterozygous","Mfsd2a","DOWN","Mfsd2a"
2.01124294812424e-20,0.452331136652872,0.487,0.372,6.49309673372428e-16,"heterozygous","Akt2","UP","Akt2"
2.52914155188879e-20,-0.254934037226527,0.945,0.952,8.16508058611778e-16,"heterozygous","Mdga2","DOWN","Mdga2"
3.57735659710153e-20,0.435022328331572,0.676,0.591,1.15491380380826e-15,"heterozygous","Rasa2","UP","Rasa2"
4.56949725986485e-20,-0.370582592621647,0.034,0.109,1.47521649537477e-15,"heterozygous","Slc24a4","DOWN","Slc24a4"
7.67069047065106e-20,0.311973384309676,0.89,0.853,2.47640571154499e-15,"heterozygous","Arhgap5","UP","Arhgap5"
8.71657913842796e-20,0.448697978566462,0.575,0.481,2.81406040905008e-15,"heterozygous","Prex1","UP","Prex1"
1.47431950918998e-19,0.332322397334413,0.847,0.808,4.75969310346892e-15,"heterozygous","Sash1","UP","Sash1"
4.31416982842343e-19,-0.400792024508645,0.447,0.567,1.39278658740822e-14,"heterozygous","Map2k6","DOWN","Map2k6"
5.66752617580519e-19,-0.297003474708396,0.776,0.849,1.82970415059695e-14,"heterozygous","Cdh2","DOWN","Cdh2"
7.23715003072766e-19,0.365085395927319,0.864,0.826,2.33644151592012e-14,"heterozygous","Gm35188","UP","Gm35188"
1.68564789307911e-18,-0.35877380033457,0.399,0.527,5.44194565801661e-14,"heterozygous","Itgav","DOWN","Itgav"
1.94655230840088e-18,0.283715964464491,0.918,0.907,6.2842494724414e-14,"heterozygous","Ptprt","UP","Ptprt"
2.1575406102992e-18,-0.329302621319975,0.16,0.277,6.96540410628994e-14,"heterozygous","Klhl2","DOWN","Klhl2"
3.53026288269525e-18,0.486937995968417,0.435,0.33,1.13971006904933e-13,"heterozygous","Kcnip3","UP","Kcnip3"
3.83959781142387e-18,0.296309548438027,0.842,0.812,1.23957575744008e-13,"heterozygous","Sgip1","UP","Sgip1"
5.05420084107108e-18,-0.439074405084387,0.27,0.39,1.63169819953139e-13,"heterozygous","Ptprj","DOWN","Ptprj"
6.79878581445784e-18,-0.307445235746304,0.681,0.779,2.19492001233957e-13,"heterozygous","Tmcc1","DOWN","Tmcc1"
6.89051242382249e-18,-0.421323340669733,0.365,0.491,2.22453303090685e-13,"heterozygous","Mt2","DOWN","Mt2"
7.24934668698817e-18,0.391859445001845,0.727,0.663,2.34037908442726e-13,"heterozygous","Fermt2","UP","Fermt2"
1.47440960134383e-17,-0.334954404317748,0.473,0.603,4.75998395697843e-13,"heterozygous","Acap2","DOWN","Acap2"
1.82155373872107e-17,-0.247316905920281,0.898,0.915,5.88070409008709e-13,"heterozygous","Prex2","DOWN","Prex2"
2.79395514241574e-17,-0.161297288719939,0.508,0.651,9.02000478177496e-13,"heterozygous","Dpp10","DOWN","Dpp10"
3.69028690830567e-17,-0.43524222606083,0.319,0.434,1.1913722254774e-12,"heterozygous","Acer3","DOWN","Acer3"
4.7774256091865e-17,0.307299412630811,0.674,0.575,1.54234408366977e-12,"heterozygous","Map4k4","UP","Map4k4"
5.09984544478628e-17,-0.208480741988389,0.954,0.984,1.6464341033948e-12,"heterozygous","Magi2","DOWN","Magi2"
6.9094146772551e-17,-0.348232657080435,0.402,0.546,2.23063543440504e-12,"heterozygous","Nrg3","DOWN","Nrg3"
8.07273899321771e-17,-0.345112851829253,0.125,0.224,2.6062030565704e-12,"heterozygous","Smim3","DOWN","Smim3"
1.07304124094947e-16,0.275154308043555,0.874,0.841,3.46420634228126e-12,"heterozygous","Dlgap1","UP","Dlgap1"
1.48108300873904e-16,-0.281538799604714,0.811,0.876,4.78152838541313e-12,"heterozygous","Sik3","DOWN","Sik3"
1.5190863028642e-16,-0.341108071785563,0.353,0.483,4.90421822016678e-12,"heterozygous","Cnnm2","DOWN","Cnnm2"
1.71733456050509e-16,-0.305003722304684,0.737,0.818,5.54424289513463e-12,"heterozygous","Lncpint","DOWN","Lncpint"
2.83952204230568e-16,-0.372179915874448,0.501,0.614,9.16711296137966e-12,"heterozygous","Mat2a","DOWN","Mat2a"
3.20819379214033e-16,0.394089646089241,0.541,0.444,1.03573328385458e-11,"heterozygous","Ncan","UP","Ncan"
3.21888839155865e-16,-0.24920818348574,0.866,0.905,1.0391859283308e-11,"heterozygous","Dock4","DOWN","Dock4"
3.53171390585295e-16,-0.177782465612628,0.977,0.986,1.14017851736557e-11,"heterozygous","Rora","DOWN","Rora"
5.213467320943e-16,0.37469832251838,0.474,0.371,1.68311578989324e-11,"heterozygous","Lncppara","UP","Lncppara"
5.34744127305541e-16,-0.444487406296923,0.207,0.31,1.72636794059321e-11,"heterozygous","Folh1","DOWN","Folh1"
6.05237149813402e-16,0.343613665722466,0.894,0.904,1.95394761445759e-11,"heterozygous","Luzp2","UP","Luzp2"
6.19891025053668e-16,-0.344312829404086,0.25,0.368,2.00125618528326e-11,"heterozygous","Bcl6","DOWN","Bcl6"
1.40289433865468e-15,-0.306465941376625,0.086,0.17,4.52910408291277e-11,"heterozygous","Adamts20","DOWN","Adamts20"
2.16030162957162e-15,-0.243095398714336,0.776,0.85,6.97431778090900e-11,"heterozygous","Glul","DOWN","Glul"
3.10515991933417e-15,0.206576495291576,0.983,0.961,1.00246982835784e-10,"heterozygous","Mir100hg","UP","Mir100hg"
3.48366913600343e-15,-0.347079016039031,0.232,0.345,1.12466774386735e-10,"heterozygous","Ccnd3","DOWN","Ccnd3"
5.20593965564622e-15,-0.308553788771361,0.437,0.553,1.68068555842882e-10,"heterozygous","Igsf11","DOWN","Igsf11"
5.25454374452955e-15,0.373983152570151,0.571,0.48,1.69637690248392e-10,"heterozygous","Phyhipl","UP","Phyhipl"
8.78329698628887e-15,-0.274540679696578,0.487,0.61,2.8355995990535e-10,"heterozygous","Per3","DOWN","Per3"
9.78571111407266e-15,0.39042192986899,0.262,0.165,3.15921897606722e-10,"heterozygous","Gm17750","UP","Gm17750"
1.14915757805072e-14,-0.286398823069908,0.712,0.778,3.70994032497893e-10,"heterozygous","Fmnl2","DOWN","Fmnl2"
1.32289019324083e-14,0.298712512017491,0.774,0.743,4.27081869985869e-10,"heterozygous","Eif4g3","UP","Eif4g3"
1.35047454380987e-14,0.280938787975736,0.885,0.858,4.3598720172358e-10,"heterozygous","Ptn","UP","Ptn"
1.57270520925315e-14,0.321766327837036,0.794,0.769,5.07732149755285e-10,"heterozygous","Slco1c1","UP","Slco1c1"
1.80282312145178e-14,-0.280815711178454,0.674,0.764,5.82023416529494e-10,"heterozygous","Prdx6","DOWN","Prdx6"
1.90315378591465e-14,-0.342443796740506,0.494,0.602,6.14414168244687e-10,"heterozygous","Tspan5","DOWN","Tspan5"
1.9413660019641e-14,-0.268962308772878,0.685,0.779,6.2675060007409e-10,"heterozygous","Macrod2","DOWN","Macrod2"
2.05164150332579e-14,-0.280020445306358,0.412,0.539,6.62351942933697e-10,"heterozygous","Prelid3a","DOWN","Prelid3a"
2.64770991629961e-14,-0.227380363724803,0.058,0.129,8.54786669378166e-10,"heterozygous","Rrp8","DOWN","Rrp8"
2.86657420148212e-14,0.261682509181181,0.881,0.886,9.25444815206488e-10,"heterozygous","Sfxn5","UP","Sfxn5"
3.51044303923447e-14,0.350548578230853,0.13,0.062,1.13331143078646e-09,"heterozygous","Slco1b2","UP","Slco1b2"
3.52283425245924e-14,-0.288037439344976,0.345,0.458,1.13731181006394e-09,"heterozygous","Crot","DOWN","Crot"
3.53258272865439e-14,-0.281553298127551,0.565,0.669,1.14045900811878e-09,"heterozygous","Zhx3","DOWN","Zhx3"
3.57970275664513e-14,-0.215207114259889,0.919,0.944,1.15567123795531e-09,"heterozygous","Fgfr2","DOWN","Fgfr2"
4.21436475911687e-14,0.337339141306202,0.569,0.484,1.36056551883329e-09,"heterozygous","Zfp532","UP","Zfp532"
4.86391087934121e-14,-0.346509108859251,0.182,0.286,1.57026498828652e-09,"heterozygous","Sgcz","DOWN","Sgcz"
7.61102633507075e-14,-0.304921138003867,0.094,0.173,2.45714374201424e-09,"heterozygous","Map7d2","DOWN","Map7d2"
8.8948675333371e-14,-0.291820024551563,0.592,0.689,2.87161903446255e-09,"heterozygous","Wnk2","DOWN","Wnk2"
1.07934200379016e-13,-0.271649609179416,0.615,0.711,3.48454772503616e-09,"heterozygous","Garem1","DOWN","Garem1"
1.42111462578732e-13,-0.320585987998372,0.231,0.333,4.5879264578918e-09,"heterozygous","Bcl2l1","DOWN","Bcl2l1"
2.20201939842905e-13,-0.340321046988482,0.488,0.585,7.10899942588835e-09,"heterozygous","Mcu","DOWN","Mcu"
2.38026152421432e-13,-0.175121948314409,0.961,0.975,7.68443630477351e-09,"heterozygous","Adgrb3","DOWN","Adgrb3"
2.62558120509311e-13,-0.288212480330851,0.496,0.605,8.4764263625226e-09,"heterozygous","Efr3b","DOWN","Efr3b"
3.25673695876413e-13,-0.261145460181925,0.654,0.752,1.05140495976741e-08,"heterozygous","Mical2","DOWN","Mical2"
4.80144362816846e-13,-0.264826236465145,0.434,0.555,1.55009806091791e-08,"heterozygous","Fhit","DOWN","Fhit"
4.87872643279827e-13,-0.272028713808648,0.091,0.17,1.57504804156459e-08,"heterozygous","Eya4","DOWN","Eya4"
5.22916586196795e-13,-0.233540775684891,0.121,0.207,1.68818390687773e-08,"heterozygous","Per2","DOWN","Per2"
5.28841087756761e-13,-0.29387573301914,0.489,0.587,1.70731056771393e-08,"heterozygous","Crlf3","DOWN","Crlf3"
5.98102796517978e-13,0.286716530791963,0.896,0.893,1.93091506827864e-08,"heterozygous","Kirrel3","UP","Kirrel3"
7.11172742747072e-13,-0.220781211951404,0.885,0.925,2.29595008268465e-08,"heterozygous","Acsl3","DOWN","Acsl3"
8.87983075802477e-13,-0.238976368669692,0.114,0.198,2.86676456192072e-08,"heterozygous","Gm13684","DOWN","Gm13684"
9.24417639660017e-13,-0.2358592244243,0.647,0.733,2.9843899078784e-08,"heterozygous","Crebbp","DOWN","Crebbp"
1.05493082560508e-12,-0.266169299308827,0.164,0.257,3.40573867738343e-08,"heterozygous","Zfhx3","DOWN","Zfhx3"
1.20885526830134e-12,-0.322733120403383,0.455,0.559,3.90266834818405e-08,"heterozygous","Fam184a","DOWN","Fam184a"
1.23444905799786e-12,-0.270214195505372,0.499,0.599,3.98529533884029e-08,"heterozygous","Smarca2","DOWN","Smarca2"
1.26172650785658e-12,-0.264552447366919,0.152,0.241,4.07335785796418e-08,"heterozygous","Usp2","DOWN","Usp2"
1.28334011878998e-12,-0.203514011845589,0.052,0.116,4.14313523950156e-08,"heterozygous","Pim3","DOWN","Pim3"
1.42917355648245e-12,-0.301681805506947,0.405,0.506,4.61394390974795e-08,"heterozygous","Camk2n1","DOWN","Camk2n1"
1.53566995085802e-12,-0.323113236595745,0.508,0.614,4.95775686935005e-08,"heterozygous","Mt3","DOWN","Mt3"
1.57214252844214e-12,-0.295104569367109,0.366,0.476,5.0755049388226e-08,"heterozygous","Ocrl","DOWN","Ocrl"
1.75739010988664e-12,-0.279568696339191,0.284,0.389,5.67355823075803e-08,"heterozygous","Lifr","DOWN","Lifr"
2.87471022583326e-12,-0.238167143056863,0.366,0.482,9.28071449308009e-08,"heterozygous","Nudt3","DOWN","Nudt3"
3.27339622634403e-12,-0.276106094526528,0.361,0.468,1.05678323771291e-07,"heterozygous","Cmip","DOWN","Cmip"
3.28078801817224e-12,-0.232758813656327,0.215,0.317,1.05916960378673e-07,"heterozygous","Dbp","DOWN","Dbp"
3.41542681657821e-12,-0.273660828633085,0.38,0.486,1.10263639346411e-07,"heterozygous","Trp53bp2","DOWN","Trp53bp2"
3.52497399314081e-12,-0.29977652287785,0.072,0.139,1.13800260394558e-07,"heterozygous","Rpe65","DOWN","Rpe65"
4.98397747297047e-12,-0.262209793862625,0.233,0.333,1.60902728737379e-07,"heterozygous","Prickle1","DOWN","Prickle1"
5.43014451314598e-12,-0.27911001577877,0.14,0.227,1.75306785462405e-07,"heterozygous","Fam184b","DOWN","Fam184b"
6.95173782870957e-12,0.272569234659932,0.746,0.697,2.2442990406206e-07,"heterozygous","Bach2","UP","Bach2"
7.18271516284455e-12,-0.274769878358621,0.3,0.403,2.31886776317273e-07,"heterozygous","P4ha1","DOWN","P4ha1"
8.09099388651662e-12,0.335314009235637,0.409,0.322,2.61209646632303e-07,"heterozygous","Tmem44","UP","Tmem44"
8.79072648153061e-12,0.332617959480863,0.656,0.609,2.83799813729734e-07,"heterozygous","Gramd3","UP","Gramd3"
9.65568621181048e-12,-0.2986147811624,0.516,0.622,3.11724173662089e-07,"heterozygous","Cntn1","DOWN","Cntn1"
1.05431590926031e-11,-0.253172097811192,0.326,0.436,3.40375348145598e-07,"heterozygous","Map4k3","DOWN","Map4k3"
1.19914908026282e-11,-0.27082638796976,0.696,0.767,3.87133289072049e-07,"heterozygous","Tox","DOWN","Tox"
1.444701682722e-11,-0.263198455277296,0.589,0.683,4.66407491249969e-07,"heterozygous","Hipk2","DOWN","Hipk2"
1.75491423795575e-11,0.239037997052359,0.873,0.858,5.66556512581634e-07,"heterozygous","Ddhd1","UP","Ddhd1"
2.15003946626757e-11,-0.301009860685032,0.389,0.488,6.94118741289821e-07,"heterozygous","Aff1","DOWN","Aff1"
2.25078056663489e-11,-0.2999579332204,0.399,0.505,7.26641998132407e-07,"heterozygous","Id4","DOWN","Id4"
2.4066999063403e-11,0.301431440513259,0.598,0.525,7.76978997762904e-07,"heterozygous","Klf7","UP","Klf7"
2.68219822118117e-11,-0.276870862080363,0.365,0.466,8.65920873726129e-07,"heterozygous","Tiparp","DOWN","Tiparp"
2.91424350299232e-11,-0.251766327615478,0.211,0.305,9.4083437250604e-07,"heterozygous","Mxd4","DOWN","Mxd4"
3.03966711926753e-11,-0.277816287249573,0.423,0.525,9.8132613278433e-07,"heterozygous","Foxo1","DOWN","Foxo1"
3.32932121235842e-11,0.334360763997151,0.311,0.229,1.07483806019779e-06,"heterozygous","Zfp36l2","UP","Zfp36l2"
3.62799456328648e-11,0.315369694860021,0.365,0.279,1.17126176481141e-06,"heterozygous","Pfkfb4","UP","Pfkfb4"
3.82998164147359e-11,-0.256985851089161,0.273,0.373,1.23647127313333e-06,"heterozygous","Stim1","DOWN","Stim1"
4.24392761238422e-11,0.291533848200344,0.706,0.662,1.37010959038212e-06,"heterozygous","Prdm16","UP","Prdm16"
4.58506055474291e-11,-0.266227502733033,0.135,0.214,1.4802409494932e-06,"heterozygous","Tob2","DOWN","Tob2"
4.76249774587855e-11,-0.268360025754945,0.461,0.564,1.53752477227943e-06,"heterozygous","Eya1","DOWN","Eya1"
6.19058707606494e-11,-0.206488946179113,0.062,0.122,1.9985691316368e-06,"heterozygous","Gm14211","DOWN","Gm14211"
6.31640765214596e-11,-0.248119096769357,0.243,0.338,2.0391890464188e-06,"heterozygous","Glrb","DOWN","Glrb"
6.66427357250036e-11,-0.257046600321166,0.38,0.481,2.15149408014602e-06,"heterozygous","Nr1d2","DOWN","Nr1d2"
6.82964995442854e-11,-0.317159937669235,0.622,0.708,2.20488419128771e-06,"heterozygous","Alcam","DOWN","Alcam"
6.96706614764158e-11,0.306926635754345,0.492,0.417,2.24924763510461e-06,"heterozygous","Ophn1","UP","Ophn1"
9.17607998695271e-11,-0.173119976493361,0.92,0.938,2.96240566298781e-06,"heterozygous","Farp1","DOWN","Farp1"
9.44333007850987e-11,-0.229632976064048,0.183,0.272,3.04868468254613e-06,"heterozygous","Gm47423","DOWN","Gm47423"
1.16469968926599e-10,-0.232746864792247,0.394,0.5,3.76011647682631e-06,"heterozygous","Tef","DOWN","Tef"
1.17807769108501e-10,-0.19819062421033,0.843,0.882,3.80330601789885e-06,"heterozygous","Appl2","DOWN","Appl2"
1.70172627069216e-10,0.198499606132164,0.829,0.797,5.49385309230257e-06,"heterozygous","Ogt","UP","Ogt"
1.7317268260219e-10,-0.149513977175463,0.982,0.982,5.59070688512911e-06,"heterozygous","Ank2","DOWN","Ank2"
1.74206227617754e-10,0.304678517817102,0.249,0.17,5.62407385241156e-06,"heterozygous","Ccdc190","UP","Ccdc190"
1.84837749965723e-10,-0.222223305070119,0.777,0.835,5.9673019198934e-06,"heterozygous","Prkd1","DOWN","Prkd1"
1.89151039922543e-10,-0.236420289467907,0.204,0.293,6.10655217285939e-06,"heterozygous","Ksr1","DOWN","Ksr1"
1.95516528209005e-10,-0.248398749752185,0.232,0.32,6.31205559669953e-06,"heterozygous","Fam49a","DOWN","Fam49a"
2.10347119313958e-10,0.350009525427322,0.535,0.472,6.79084639993183e-06,"heterozygous","Tagln3","UP","Tagln3"
2.3165707754033e-10,-0.246601091610316,0.22,0.309,7.478817091312e-06,"heterozygous","Rnf24","DOWN","Rnf24"
2.32898254638138e-10,0.322842407772778,0.415,0.339,7.51888725273766e-06,"heterozygous","Etv4","UP","Etv4"
2.433995824518e-10,-0.244182246083654,0.433,0.528,7.85791211987391e-06,"heterozygous","Lrrc58","DOWN","Lrrc58"
2.45708963681871e-10,-0.238064117796514,0.176,0.261,7.93246818350552e-06,"heterozygous","Arhgap39","DOWN","Arhgap39"
2.76150811578176e-10,0.275065531303663,0.156,0.093,8.91525280098985e-06,"heterozygous","Adam2","UP","Adam2"
3.46561593645776e-10,0.316962135562062,0.271,0.195,1.11883944892602e-05,"heterozygous","Dbi","UP","Dbi"
3.75263360164083e-10,-0.263717627431647,0.258,0.348,1.21150023195372e-05,"heterozygous","Selenop","DOWN","Selenop"
4.24426298621544e-10,0.160483747301835,0.952,0.955,1.37021786246979e-05,"heterozygous","Npas3","UP","Npas3"
4.62451383406417e-10,-0.231821671737062,0.205,0.292,1.49297804618928e-05,"heterozygous","Megf9","DOWN","Megf9"
4.80174876370671e-10,-0.197609515366271,0.203,0.294,1.55019657087508e-05,"heterozygous","Meis1","DOWN","Meis1"
5.13749102141827e-10,-0.271774125599623,0.532,0.625,1.65858760135468e-05,"heterozygous","Ttyh3","DOWN","Ttyh3"
5.2019791924098e-10,0.173335141694476,0.997,0.994,1.67940696247758e-05,"heterozygous","Mir99ahg","UP","Mir99ahg"
5.57644238729276e-10,-0.223726220440274,0.634,0.711,1.80029866031359e-05,"heterozygous","Abi1","DOWN","Abi1"
5.90073377325731e-10,0.331315282778975,0.288,0.211,1.90499289135839e-05,"heterozygous","Hspa5","UP","Hspa5"
8.49060388788446e-10,-0.237474195425891,0.291,0.382,2.74110655916462e-05,"heterozygous","Fam171a1","DOWN","Fam171a1"
